"","species","English_Common_Name","firstyear","lastyear","ave.ind","max.ind","RCI","Uncertain","conv","u","u.lowCI","u.upCI","R","R.lowCI","R.upCI","Q","Q.lowCI","Q.upCI","predicted_year","qe.pred_50","p.30_percent_decline_50_years","y.hl.30_percent_decline","p.50_percent_decline_50_years","y.hl.50_percent_decline","p.70_percent_decline_50_years","y.hl.70_percent_decline"
"12865","Lapland Longspur","Lapland Longspur",1993,2017,37.477924,43.980864,4.91505375650603,TRUE,0,-0.0112702841203093,-0.0416269113046918,0.0190863430640732,0.00544179157914402,-0.00149575997253113,0.0123793431308192,0.00196475281488267,-0.00303026662464669,0.00695977225441203,2067,0,0.845,26,0.426,NA,0.029,NA
"12913","Lark Bunting","Lark Bunting",1970,2017,97.9542606923077,133.728405,0.819344309958008,FALSE,0,-0.0176628781370001,-0.101368168557913,0.0660424122839128,0.0215453560890935,-0.00535458299812801,0.048445295176315,0.0194399041325052,NA,NA,2067,0,0.903,9,0.77,23,0.525,48
"12961","Lark Sparrow","Lark Sparrow",1970,2017,6.14135469230769,6.236883,0.225239668805763,FALSE,0,-0.00307800414420178,-0.00726519259941951,0.00110918431101595,7.48169275957171e-05,-1.35356698799603e-05,0.000163169525071395,4.60979446688518e-05,NA,NA,2067,0,0,NA,0,NA,0,NA
"13009","Laughing Gull","Laughing Gull",1970,2017,808.640628692308,975.074559,2.4003337459313,TRUE,0,0.0264676655476637,0.0128609991908784,0.040074331904449,0.000992654880859662,-0.000100616034301074,0.0020859257960204,0.000479765644286802,NA,NA,2067,0,0,NA,0,NA,0.018,NA
"13057","Lawrence's Goldfinch","Lawrence's Goldfinch",1970,2017,1.80924038461538,1.95132,1.59758112451242,FALSE,0,-0.00808521988469914,-0.0320188957983741,0.0158484560289758,0.0029801451243213,-0.000339765131396978,0.00630005538003958,0.00148966017205743,NA,NA,2067,0,0.696,36,0.199,NA,0.003,NA
"13105","Lazuli Bunting","Lazuli Bunting",1970,2017,2.27131976923077,2.426017,0.324567503495922,FALSE,0,0.0116820272791186,0.0057874187751294,0.0175766357831078,0.000144330102855716,-2.3913662429573e-05,0.000312573868141004,9.26017617549109e-05,NA,NA,2067,0,0,NA,0.006,NA,0,NA
"13153","Least Bittern","Least Bittern",1970,2017,0.0601580769230769,0.074669,1.00405647802742,FALSE,0,0.0194394373478344,-0.0132541976417241,0.0521330723373929,0.00515970023440842,-0.000651418955414612,0.0109708194242315,0.00281106831474549,NA,NA,2067,0.002,0.034,NA,0.065,NA,0.055,NA
"13201","Least Flycatcher","Least Flycatcher",1970,2017,4.82469169230769,5.352033,0.189817679442065,FALSE,0,-0.0163233246195386,-0.0259475548646202,-0.00669909437445697,0.000431676378212193,-5.08053113726086e-05,0.000914158067796994,0.00024385850113685,NA,NA,2067,0,1,22,0.883,43,0,NA
"13249","Least Sandpiper","Least Sandpiper",1974,2016,1.5075,1.8,1.27543155337232,FALSE,0,0.00399818575083515,-0.061201548486976,0.0691979199886463,0.0178872507622951,-0.00335676025218334,0.0391312617767736,0.010126734945508,NA,NA,2066,0,0.599,29,0.322,NA,0.093,NA
"13297","Least Tern","Least Tern",1970,2017,1.25203476923077,1.442831,2.46229564865249,TRUE,0,-0.0205739187778101,-0.0369018348858277,-0.00424600266979239,0.00143424949786701,-0.000142903250912998,0.00301140224664701,0.000690536662829467,NA,NA,2067,0,1,17,0.973,33,0.194,NA
"13345","LeConte's Sparrow","LeConte's Sparrow",1970,2017,1.44927353846154,1.913343,0.731502841139467,FALSE,0,-0.019205688791918,-0.0635885806403019,0.0251772030564659,0,-0.00331315375999753,0.00331315375999753,0.00614450949034183,-0.00178696787437119,0.0140759868550549,2067,0,0.943,13,0.794,30,0.418,NA
"13393","LeConte's Thrasher","LeConte's Thrasher",1970,2017,0.451702615384615,0.542493,1.62424807373435,FALSE,0,-0.00698326813840982,-0.0494685568332586,0.035502020556439,0.0104896070151922,-0.00102915420370115,0.0220083682340856,0.00461069701320762,NA,NA,2067,0,0.702,28,0.359,NA,0.061,NA
"13441","Lesser Goldfinch","Lesser Goldfinch",1970,2017,3.38448530769231,3.682253,0.470061545772251,FALSE,0,0.00766164878384252,-0.0145213047983618,0.0298446023660469,0.0021115098099345,-0.000336930971012488,0.00455995059088149,0.00130918906912925,NA,NA,2067,0,0.133,NA,0.043,NA,0,NA
"13489","Lesser Nighthawk","Lesser Nighthawk",1970,2017,2.70143876923077,2.97004,0.850691508545953,FALSE,0,0.00682610024367271,-0.00529082873058619,0.0189430292179316,0.000706887517697951,-0.000101979024249196,0.0015157540596451,0.000380956225144995,NA,NA,2067,0,0.076,NA,0.002,NA,0,NA
"13537","Lesser Scaup","Lesser Scaup",1970,2017,3.52529092307692,4.566797,0.975291537382383,FALSE,0,0.0140053475930873,-0.0478779478056938,0.0758886429918683,0.0168484650592818,-0.0024380192844818,0.0361349494030454,0.0102040452555646,NA,NA,2067,0,0.442,NA,0.246,NA,0.113,NA
"13585","Lesser Yellowlegs","Lesser Yellowlegs",1974,2016,0.668416666666667,1.02,1.4429797163872,FALSE,0,-0.0658648693762665,-0.161845008546241,0.0301152697937083,0.0489878286763426,-0.00679328277514214,0.104768940127827,0.0210905749366091,NA,NA,2066,0.363,1,4,0.998,9,0.99,17
"13633","Lewis's Woodpecker","Lewis's Woodpecker",1970,2017,0.0955797692307692,0.116546,1.10489891101799,FALSE,0,2.81407221660767e-05,-0.0292097626388294,0.0292660440831616,0.00445357532721721,-0.000519497066362304,0.00942664772079672,0.00222321469845927,NA,NA,2067,0,0.285,NA,0.038,NA,0,NA
"13681","Limpkin","Limpkin",1970,2017,2.92894614484615,5.767532447,1.17912462613373,FALSE,0,0.117306190171951,0.0843163704120551,0.150296009931847,0.00553319793984654,-0.000645696415956564,0.0117120922956496,0.00283275400569048,NA,NA,2067,0.006,0,NA,0,NA,0,NA
"13729","Lincoln's Sparrow","Lincoln's Sparrow",1970,2017,6.83072592307692,7.408129,0.594115238590094,FALSE,0,0.00254440800746771,-0.0109159686716602,0.0160047846865956,0.000755407052870121,-0.000125195503855744,0.00163600960959599,0.000484347010612087,NA,NA,2067,0,0.041,NA,0,NA,0,NA
"13777","Little Blue Heron","Little Blue Heron",1970,2017,1.58158615384615,1.719418,0.45501719087841,FALSE,0,-0.00965040206489939,-0.0170689629272613,-0.00223184120253749,0.000264287999002122,-3.20719164407836e-05,0.000560647914445028,0.000144496414017225,NA,NA,2067,0,0.944,37,0.008,NA,0,NA
"13825","Loggerhead Shrike","Loggerhead Shrike",1970,2017,0.937693615384615,1.138715,0.165959146652804,FALSE,0,-0.0208845738941014,-0.0483842561711367,0.0066151083829339,0,-0.00126340170132257,0.00126340170132257,0.00236183371444999,-0.000671277270336749,0.00539494469923673,2067,0,0.99,15,0.892,31,0.375,NA
"13873","Long-billed Curlew","Long-billed Curlew",1970,2017,2.63311061538462,2.881443,0.51240761128708,FALSE,0,0.00764529907162696,-0.00653520815277907,0.021825806296033,0.00136494602135042,-9.09954305002105e-05,0.00282088747320104,0.000499787266445212,NA,NA,2067,0,0.081,NA,0.008,NA,0,NA
"13921","Long-billed Dowitcher","Long-billed Dowitcher",1974,2016,0.029715,0.086,4.1081790771168,TRUE,0,-0.158130201362238,-0.477438633383429,0.161178230658953,0.40318369114016,-0.089457581757135,0.895824964037456,0.244036238052161,NA,NA,2066,1,0.999,1,0.998,3,0.994,5
"13969","Long-billed Thrasher","Long-billed Thrasher",1970,2017,0.499278769230769,0.682057,0.971022229543555,FALSE,0,0.0531511623673139,0.0455363159854889,0.0607660087491389,0.000332017889435359,-2.96266541282518e-05,0.000693662432998971,0.000148397099165946,NA,NA,2067,0,0,NA,0,NA,0,NA
"14017","Long-eared Owl","Long-eared Owl",1970,2017,0.216370984307692,0.260923271,1.01105479337126,FALSE,0,-0.0175125643507061,-0.0395572877045261,0.00453215900311388,0.00238172545143744,-0.00027602949718897,0.00503948040006384,0.00127582875028197,NA,NA,2067,0,0.99,19,0.813,38,0.117,NA
"14065","Long-tailed Duck","Long-tailed Duck",1970,2017,26.4872010646154,47.25884086,9.92693712133891,TRUE,0,-0.047518677597603,-0.144130061559818,0.0490927063646116,0.0430073475334772,-0.0057627477210114,0.0917774427879658,0.0247233585050158,NA,NA,2067,0,0.993,5,0.976,11,0.92,21
"14113","Louisiana Waterthrush","Louisiana Waterthrush",1970,2017,0.286299461538462,0.314223,0.25270134675191,FALSE,0,0.013624898566242,0.00871822617917929,0.0185315709533047,0.000101897688746577,-1.60322887792674e-05,0.000219827666272422,6.43853549074021e-05,NA,NA,2067,0,0,NA,0.016,NA,0,NA
"14161","Lucy's Warbler","Lucy's Warbler",1970,2017,6.24488692307692,7.212867,1.26522330288616,FALSE,0,0.0112678789731852,-0.00865045907256419,0.0311862170189347,0.00244309113355193,-0.000195938451768014,0.00508212071887187,0.00100293857811533,NA,NA,2067,0,0.06,NA,0.058,NA,0.001,NA
"14209","MacGillivray's Warbler","MacGillivray's Warbler",1970,2017,5.03084561538462,5.408431,0.39610558316829,FALSE,0,-0.0105189387549149,-0.0161531297313461,-0.00488474777848378,0.000152694472797865,-1.88048276815075e-05,0.000324193773277238,8.3334540797222e-05,NA,NA,2067,0,0.997,34,0.006,NA,0,NA
"14257","Magnolia Warbler","Magnolia Warbler",1970,2017,13.2112341538462,14.020592,0.447389116657175,FALSE,0,0.00651018911320693,-0.000717349038096281,0.0137377272645101,0.000305301277285581,-2.59283625314982e-05,0.000636530917102659,0.000133123878573284,NA,NA,2067,0,0.044,NA,0,NA,0,NA
"14305","Mallard","Mallard",1970,2017,9383.5,11792.5,0.127663334403688,FALSE,0,0.0408982763226333,0.0174706453636333,0.0643259072816334,0.00236525741479782,-0.000450661830912772,0.00518117666050841,0.00143578977442054,NA,NA,2067,0,0,NA,0,NA,0,NA
"14353","Marbled Godwit","Marbled Godwit",1970,2017,2.14384330769231,2.339168,0.409196493037031,FALSE,0,-0.00494394160269588,-0.0222006392164559,0.0123127560110641,0.00127610809742148,-0.000213684058759915,0.00276590025360288,0.000792001940034147,NA,NA,2067,0,0.395,NA,0.019,NA,0,NA
"14401","Marbled Murrelet","Marbled Murrelet",1970,2017,9.17632602361538,12.79382737,3.39129530721612,TRUE,0,-0.00930815377533344,-0.0656857461055638,0.047069438554897,0.020686400803209,-0.00158415076935278,0.0429569523757707,0.00796432913946836,NA,NA,2067,0,0.79,19,0.527,47,0.189,NA
"14449","Marsh Wren","Marsh Wren",1970,2017,1.27991830769231,1.68275,0.581899747241772,FALSE,0,0.0292361581037556,0.00615647317943806,0.0523158430280731,0.0030032140196126,-0.000281161885265716,0.00628758992449092,0.00136705065146036,NA,NA,2067,0,0,NA,0.001,NA,0.024,NA
"14497","McCown's Longspur","McCown's Longspur",1970,2017,12.3691064615385,14.437461,2.73210909062838,TRUE,0,-0.0132031528953198,-0.0492205718643727,0.0228142660737331,0.00658670698856685,-0.000829345036859182,0.0140027590139929,0.00337465198649853,NA,NA,2067,0,0.878,21,0.58,45,0.128,NA
"14545","Merlin","Merlin",1970,2017,0.101495307692308,0.126273,0.393834995619312,FALSE,0,0.0371773160066086,0.0256014523220562,0.048753179691161,0.00069411410550377,-7.69293387302025e-05,0.00146515754973774,0.000348808846521178,NA,NA,2067,0,0,NA,0,NA,0,NA
"14593","Mew Gull","Mew Gull",1993,2017,3.93427346153846,5.127771,1.2268088365703,FALSE,0,-0.0469157276489381,-0.051554491209267,-0.0422769640886091,0.000120915329241035,-1.05801559733706e-05,0.000252410814455441,5.53339790386049e-05,NA,NA,2067,0,1,8,1,15,1,26
"14641","Mexican Jay","Mexican Jay",1993,2017,17.132166,17.72221,5.23457645790717,TRUE,0,-0.00152628997166648,-0.0101381176585217,0.00708553771518876,0.000452758669358498,-3.39584701330178e-05,0.000939475808850013,0.000188062610331018,NA,NA,2067,0,0.003,NA,0,NA,0,NA
"14689","Mississippi Kite","Mississippi Kite",1970,2017,1.07513061538462,1.332616,0.434195020130271,FALSE,0,0.0343606823706139,0.0257913675068308,0.0429299972343971,0.000326980622317867,-4.64140488648133e-05,0.000700375293500548,0.000194643234527113,NA,NA,2067,0,0,NA,0,NA,0,NA
"14737","Monk Parakeet","Monk Parakeet",1970,2017,1.74053852207692,2.429663392,3.68346741499149,TRUE,0,0.0340575681265532,-0.0154353740240702,0.0835505102771767,0.00661444390040042,-0.00401858522968997,0.0172474730304908,0.00674688410575534,-0.00556760815417078,0.0190613763656815,2067,0,0.034,NA,0.021,NA,0.053,NA
"14785","Mottled Duck","Mottled Duck",1970,2017,2.51612476923077,2.787616,0.860576051282175,FALSE,0,-0.0117596673785869,-0.0204471788681198,-0.00307215588905405,0.0004550090327558,-3.93631612403955e-05,0.000949381226751996,0.000190498631385496,NA,NA,2067,0,0.994,30,0.158,NA,0,NA
"14833","Mountain Bluebird","Mountain Bluebird",1970,2017,2.58451823076923,2.807348,0.27589201395965,FALSE,0,-0.00359268267611017,-0.0207164268332702,0.0135310614810498,0.00041071518496803,-0.000486406880718365,0.00130783725065443,0.00085668743976466,-0.00050632944721764,0.00221970432674696,2067,0,0.291,NA,0.011,NA,0,NA
"14881","Mountain Chickadee","Mountain Chickadee",1970,2017,5.21411084615385,5.845233,0.376263714713038,FALSE,0,-0.0159105720689685,-0.0330446824388757,0.00122353830093879,0.00123445383193283,-0.000199044279510694,0.00266795194337635,0.000785891333977576,NA,NA,2067,0,0.992,21,0.743,43,0.024,NA
"14929","Mountain Plover","Mountain Plover",1970,2017,0.251773153846154,0.316396,1.60771275950478,FALSE,0,-0.0274883838811574,-0.0438891590990851,-0.0110876086632296,0.00151748827402322,-0.000133723985297454,0.0031687005333439,0.000689987261796534,NA,NA,2067,0,1,13,1,25,0.839,44
"14977","Mountain Quail","Mountain Quail",1970,2017,3.12720438461538,4.372561,0.675695387294986,FALSE,0,-0.0255807978141837,-0.112285114389131,0.0611235187607634,0,-0.0125651051720552,0.0125651051720552,0.0234768145369764,-0.00668301306881078,0.0536366421427635,2067,0,0.945,7,0.861,17,0.679,35
"15025","Mourning Dove","Mourning Dove",1970,2017,26.6309278461538,28.460223,0.054430531946548,FALSE,0,-0.00544962231223535,-0.0174223557938187,0.00652311116934801,0.000588487622119024,-9.1032916029028e-05,0.00126800816026708,0.000384735653663752,NA,NA,2067,0,0.342,NA,0.002,NA,0,NA
"15073","Mourning Warbler","Mourning Warbler",1970,2017,5.32895453846154,5.90647,0.444661289566758,FALSE,0,-0.00927221824330741,-0.0318383862280355,0.0132939497414207,0.00220902649539537,-0.00032196385791607,0.00474001684870682,0.00135206522641346,NA,NA,2067,0,0.767,33,0.247,NA,0.003,NA
"15121","Mute Swan","Mute Swan",1970,2017,0.573691153846154,0.762101,2.38234940357949,TRUE,0,0.0469929311277737,0.0362717870785189,0.0577140751770284,0.000516665025946588,-7.20889260279312e-05,0.00110541897792111,0.000305060922072335,NA,NA,2067,0,0,NA,0,NA,0,NA
"15169","Nashville Warbler","Nashville Warbler",1970,2017,13.7107146923077,14.785462,0.394304205258844,FALSE,0,-0.00780980040440996,-0.0232786784337214,0.00765907762490147,0.00136398283460123,-0.000133619094316155,0.00286158476351861,0.000612134476763605,NA,NA,2067,0,0.664,42,0.056,NA,0,NA
"15217","Nelson's Sparrow","Nelson's Sparrow",1970,2017,0.199716230769231,0.272725,0.718416631401882,FALSE,0,0.025304641040184,-0.0143514133043953,0.0649606953847633,0.0054287544208307,-0.00118295150828689,0.0120404603499483,0.00429597969584782,NA,NA,2067,0,0.03,NA,0.042,NA,0.072,NA
"15265","Northern Bobwhite","Northern Bobwhite",1970,2017,9.82174630769231,13.596463,0.163539832543664,FALSE,0,-0.0267406508741497,-0.0877435688640119,0.0342622671157126,0,-0.00652293369111557,0.00652293369111557,0.0115144616303338,-0.0038383927294773,0.0268673159901449,2067,0,0.969,9,0.895,20,0.678,39
"15313","Northern Cardinal","Northern Cardinal",1970,2017,24.5297209230769,25.02562,0.0584677028225553,FALSE,0,-4.49833382362083e-06,-0.00390552211810333,0.00389652545045608,8.06902039664364e-05,-9.010920051875e-06,0.000170391327984748,3.91292351354738e-05,NA,NA,2067,0,0,NA,0,NA,0,NA
"15361","Northern Flicker","Northern Flicker",1970,2017,2.34229023076923,2.540703,0.10095626237227,FALSE,0,-0.0096037573698057,-0.0198536173437571,0.00064610260414567,0.000499897433395573,-6.27934318565169e-05,0.00106258829864766,0.000277098362712858,NA,NA,2067,0,0.885,36,0.043,NA,0,NA
"15409","Northern Fulmar","Northern Fulmar",1970,2017,0.489678890692308,2.412167229,5.45731854988214,TRUE,0,-0.035483793198857,-0.556129899469829,0.485162313072115,1.40687789585553,-0.174005679000373,2.98776147071143,0.705494685053703,NA,NA,2067,0.671,0.967,1,0.936,2,0.886,4
"15457","Northern Gannet","Northern Gannet",1970,2017,29.66947638,42.75923138,3.72860865239469,TRUE,0,0.0516701180378386,-0.00828473809893541,0.111624974174613,0.0211451994980304,-0.00195299797927365,0.0442433969753344,0.00917354925393103,NA,NA,2067,0,0.018,NA,0.002,NA,0.009,NA
"15505","Northern Goshawk","Northern Goshawk",1970,2017,0.0132923846153846,0.016238,0.602100154500257,FALSE,0,0.00959070490892331,-0.0139955606246064,0.033176970442453,0.00253460854735666,-0.000456496590430631,0.00552571368514396,0.00143909030059303,NA,NA,2067,0.111,0.112,NA,0.063,NA,0.002,NA
"15553","Northern Harrier","Northern Harrier",1970,2017,0.350005923076923,0.396324,0.199852073549682,FALSE,0,-0.00617202515567022,-0.0272015818894505,0.0148575315781101,0.0017726430719966,-0.000303282950894298,0.00384856909488749,0.00118992168869704,NA,NA,2067,0,0.551,46,0.084,NA,0,NA
"15601","Northern Mockingbird","Northern Mockingbird",1970,2017,16.3101776153846,17.43478,0.0960779781349349,FALSE,0,-0.00896774129424687,-0.022674317993644,0.00473883540515024,0,-0.00032308930319181,0.00032308930319181,0.000583538784332706,-0.000182809160774587,0.00134988672944,2067,0,0.775,37,0.097,NA,0,NA
"15649","Northern Parula","Northern Parula",1970,2017,2.83618830769231,3.350574,0.177169088204858,FALSE,0,0.0309468506852044,0.0218304542496701,0.0400632471207387,0,-0.000143910580463473,0.000143910580463473,0.000257790230416952,-8.26009252509897e-05,0.000598181386084894,2067,0,0,NA,0,NA,0,NA
"15697","Northern Pintail","Northern Pintail",1970,2017,3202.79230769231,4428.6,0.232115401316403,FALSE,0,-0.00083153453690446,-0.0423864167467193,0.0407233476729104,0.014058598966073,-0.00144947554183637,0.0295666734739823,0.00378380091108862,-0.00528966354280509,0.0128572653649823,2067,0,0.445,NA,0.129,NA,0.007,NA
"15745","Northern Pygmy-Owl","Northern Pygmy-Owl",1970,2017,0.0311889230769231,0.034597,0.572565793711209,FALSE,0,0.00710745529975797,-0.0154591477940384,0.0296740583935543,0.00219025562896828,-0.000293926152717517,0.00467443741065408,0.00136195060881802,NA,NA,2067,0.001,0.144,NA,0.041,NA,0,NA
"15793","Northern Rough-winged Swallow","Northern Rough-winged Swallow",1970,2017,1.64791338461538,1.694969,0.193308160670889,FALSE,0,-0.00086938368032976,-0.00631036159903531,0.00457159423837579,0.000185786063441743,-1.36160182606129e-05,0.000385188145144099,7.46499207490507e-05,NA,NA,2067,0,0,NA,0,NA,0,NA
"15841","Northern Saw-whet Owl","Northern Saw-whet Owl",1970,2017,0.293709197076923,0.38691638,0.846015454522538,FALSE,0,0.0130688401078347,-0.0456539546662197,0.0717916348818892,0.0161662138627724,-0.00205320716432818,0.0343856348898731,0.00911135941728861,NA,NA,2067,0,0.428,NA,0.233,NA,0.1,NA
"15889","Northern Shoveler","Northern Shoveler",1970,2017,4320.45384615385,5278.9,0.197240616108547,FALSE,0,0.013904619591362,-0.0281412050287618,0.0559504442114858,0.00709268532947778,-0.00127434025893695,0.0154597109178925,0.00475540687962918,NA,NA,2067,0,0.219,NA,0.136,NA,0.056,NA
"15937","Northern Shrike","Northern Shrike",1970,2017,1.37819204338462,1.563367138,0.228477446876557,FALSE,0,-0.00684891672151195,-0.0338249674722106,0.0201271340291867,0.00340911243375679,-0.000470543146456173,0.00728876801396976,0.00192025114193183,NA,NA,2067,0,0.635,38,0.187,NA,0.004,NA
"15985","Northern Waterthrush","Northern Waterthrush",1970,2017,2.37226092307692,2.59352,0.353548419984179,FALSE,0,0.0139465090922153,-0.00158654550383797,0.0294795636882686,0.00152631529893298,-0.000119250849241855,0.00317188144710782,0.000607186252153786,NA,NA,2067,0,0.01,NA,0.049,NA,0.001,NA
"16033","Northwestern Crow","Northwestern Crow",1970,2017,40.6607823846154,42.137915,1.07396217912097,FALSE,0,0.00172560328190851,-0.0037365574810151,0.00718776404483212,0.000159088513282741,-1.68752866735462e-05,0.000335052313239027,7.71634662021533e-05,NA,NA,2067,0,0,NA,0,NA,0,NA
"16081","Nuttall's Woodpecker","Nuttall's Woodpecker",1970,2017,2.62477107692308,2.888877,0.51101501572465,FALSE,0,0.0163467943199537,-0.00692356654201407,0.0396171551819214,0.00339229456050747,-0.00026780619476283,0.00705239531577776,0.00136563397950404,NA,NA,2067,0,0.018,NA,0.06,NA,0.017,NA
"16129","Oak Titmouse","Oak Titmouse",1970,2017,7.74920115384615,8.316888,0.729694377553309,FALSE,0,-0.00716463279285362,-0.0243568044949932,0.010027538909286,0.0017089022789428,-0.000146776496353324,0.00356458105423892,0.000756385565338331,NA,NA,2067,0,0.605,44,0.059,NA,0,NA
"16177","Olive-sided Flycatcher","Olive-sided Flycatcher",1970,2017,0.721275615384615,0.834391,0.286988858898845,FALSE,0,-0.0212224689967874,-0.0324729736081896,-0.00997196438538519,0,-0.000217217639029707,0.000217217639029707,0.000393309890277785,-0.000122362088928762,0.000908981869484332,2067,0,1,17,0.997,33,0.169,NA
"16225","Olive Sparrow","Olive Sparrow",1970,2017,4.21458892307692,5.346702,0.962569994592665,FALSE,0,-0.0124019760172183,-0.0949557146736463,0.0701517626392097,0,-0.0114977991376301,0.0114977991376301,0.0212462156456677,-0.00624339300485269,0.0487358242961882,2067,0,0.861,9,0.699,26,0.442,NA
"16273","Orange-crowned Warbler","Orange-crowned Warbler",1970,2017,3.34018923076923,3.738019,0.447051606695942,FALSE,0,-0.0113813898939029,-0.0365860839519203,0.0138233041641146,0.00325616531266955,-0.000388356338028892,0.00690068696336799,0.00164636511591572,NA,NA,2067,0,0.857,27,0.412,NA,0.019,NA
"16321","Orchard Oriole","Orchard Oriole",1970,2017,2.58375953846154,2.722242,0.134789808387323,FALSE,0,-0.00654872268450811,-0.0128151546139033,-0.000282290755112945,0.000103744200567613,-5.81050665229751e-05,0.000265593467658202,0.000110327761196801,-7.99838508694843e-05,0.000300639373263087,2067,0,0.387,NA,0,NA,0,NA
"16369","Osprey","Osprey",1970,2017,0.245021384615385,0.31057,0.31718897045864,FALSE,0,0.0416412023602316,0.0368285028435906,0.0464539018768726,0.000129934033788018,-1.15780771360632e-05,0.000271446144712098,5.95895097671364e-05,NA,NA,2067,0,0,NA,0,NA,0,NA
"16417","Ovenbird","Ovenbird",1970,2017,11.6394480769231,12.053375,0.192351557499867,FALSE,0,0.00397450339039343,-0.00355865925342498,0.0115076660342118,0.000385010821207155,-2.47201513656645e-05,0.000794741793779975,0.000141006921709496,NA,NA,2067,0,0.01,NA,0,NA,0,NA
"16465","Pacific-slope Flycatcher","Pacific-slope Flycatcher",1970,2017,4.01458084615385,4.383924,0.442423137176792,FALSE,0,0.00747513488653626,-0.0119941155067086,0.0269443852797812,0.00195612029911933,-0.000215781568611453,0.00412802216685012,0.000988130629665512,NA,NA,2067,0,0.114,NA,0.028,NA,0,NA
"16513","Pacific Golden-Plover","Pacific Golden-Plover",1993,2017,1.05383376923077,1.262414,7.30931092363195,TRUE,0,-0.0256868108707622,-0.0510660745802884,-0.000307547161236051,0.00317451688616188,-0.000391259587960544,0.0067402933602843,0.0016901572647455,NA,NA,2067,0,1,13,0.986,26,0.653,46
"16561","Pacific Wren","Pacific Wren",1970,2017,6.52132223076923,7.662972,0.538956041236138,FALSE,0,-0.023423757453724,-0.0758848926666422,0.0290373777591942,0.0103685028488096,-0.00206927903631802,0.0228062847339373,0.00742264807468053,NA,NA,2067,0,0.967,11,0.871,25,0.575,46
"16609","Painted Bunting","Painted Bunting",1970,2017,9.40061030769231,10.040501,0.292861766532051,FALSE,0,-0.00153479008640894,-0.0113210755841635,0.0082514954113456,0.000680352862465005,-8.90495606824527e-05,0.00144975528561246,0.000221913357413319,-0.000276269550755539,0.000720096265582177,2067,0,0.007,NA,0,NA,0,NA
"16657","Palm Warbler","Palm Warbler",1970,2017,0.760522461538462,0.971131,0.78270402243428,FALSE,0,0.0439675235687091,0.0353432927544319,0.0525917543829863,0.000466557036652563,-7.19234738600481e-05,0.00100503754716517,0.000187687116343237,-0.000199179570986135,0.000574553803672609,2067,0,0,NA,0,NA,0,NA
"16705","Pectoral Sandpiper","Pectoral Sandpiper",1974,2016,0.38275,0.723,1.59485527304955,FALSE,0,-0.044965153313183,-0.169032789837648,0.0791024832112818,0.072147122581406,-0.0117753349784358,0.156069580141248,0.0360416457205148,NA,NA,2066,0.274,0.984,4,0.957,10,0.884,21
"16753","Pelagic Cormorant","Pelagic Cormorant",1970,2017,0.608492692307692,0.736251,6.94275864762073,TRUE,0,-0.0213971441889987,-0.0533378526922275,0.01054356431423,0.00523093772179057,-0.000603382839659925,0.0110652582832411,0.00265978823809263,NA,NA,2067,0,0.989,15,0.896,30,0.415,NA
"16801","Peregrine Falcon","Peregrine Falcon",1970,2017,0.0184488461538462,0.026577,0.799100744940655,FALSE,0,0.0587130111914466,0.0464953777927042,0.070930644590189,0.000678466966952293,-9.35939552509854e-05,0.00145052788915557,0.000394894857690753,NA,NA,2067,0,0,NA,0,NA,0,NA
"16849","Phainopepla","Phainopepla",1970,2017,2.34087384615385,3.135922,0.874131173986371,FALSE,0,0.038785313507152,-0.0198215873089102,0.0973922143232143,0.0164083992975974,-0.00206742417254216,0.0348842227677369,0.00904301936378682,NA,NA,2067,0,0.053,NA,0.02,NA,0.045,NA
"16897","Philadelphia Vireo","Philadelphia Vireo",1970,2017,2.344663,3.703897,1.06701427109456,FALSE,0,0.0525375158173811,-0.0235496959094434,0.128624727544206,0.0227731676481575,-0.00396597264357897,0.0495123079398939,0.0156561947035797,NA,NA,2067,0,0.095,NA,0.019,NA,0.024,NA
"16945","Pied-billed Grebe","Pied-billed Grebe",1970,2017,0.322278615384615,0.411879,0.529541475238358,FALSE,0,0.0143209775774392,-0.0476265217244492,0.0762684768793277,0.00875352673585941,-0.00664294685136994,0.0241500003230888,0.0106390743591832,-0.00854581772671795,0.0298239664450843,2067,0,0.448,NA,0.252,NA,0.118,NA
"16993","Pigeon Guillemot","Pigeon Guillemot",1970,2017,7.300101241,8.374003874,3.17656523296386,TRUE,0,0.00865279385641102,-0.0113240828891534,0.0286296706019755,0.00221869908364518,-0.000214611844030682,0.00465201001132104,0.00102763392751344,NA,NA,2067,0,0.103,NA,0.04,NA,0,NA
"17041","Pileated Woodpecker","Pileated Woodpecker",1970,2017,1.08135515384615,1.221179,0.117665993444907,FALSE,0,0.020627859057239,0.0152728341790578,0.0259828839354203,0.000191531485858996,-1.16839494514181e-05,0.00039474692116941,7.14963512114464e-05,NA,NA,2067,0,0,NA,0,NA,0,NA
"17089","Pine Grosbeak","Pine Grosbeak",1970,2017,0.148369923076923,0.301831,712.309372277143,TRUE,0,-0.0124073856219802,-0.143295297112647,0.118480525868687,0.0904268839097821,-0.0114874821740473,0.192341249993611,0.0442474190434018,NA,NA,2067,0.176,0.883,6,0.759,17,0.563,41
